1140,13,71,9,92,
1140,12,72,8,91,
1140,11,71,8,90,
1140,10,70,7,89,
1140,9,69,7,88,
1140,8,68,6,87,
1140,7,67,6,86,
1140,6,66,5,85,
1140,5,65,5,84,
1140,4,64,4,83,
1140,3,63,4,82,
1140,2,62,3,81,
1140,1,61,3,80,
1950,4,60,6,79,
1950,3,59,6,78,
1950,2,58,5,77,
1950,1,57,5,76,
1960,4,56,4,75,
1960,3,55,4,74,
1960,2,54,3,73,
1960,1,53,3,72,
3570,4,52,53,0,
3570,3,51,53,0,
3570,2,50,53,0,
3570,1,49,53,0,
3580,4,48,53,0,
3580,3,49,51,0,
3580,2,50,49,0,
3580,1,51,47,0,
3590,4,52,45,0,
3590,3,53,43,0,
3590,2,54,41,0,
3590,1,55,39,0,
3600,4,56,37,0,
3600,3,57,35,0,
3600,2,58,33,0,
3600,1,59,31,0,
3610,4,60,29,0,
3610,3,59,29,0,
3610,2,58,29,0,
3610,1,57,29,0,
3620,4,56,29,0,
3620,3,55,29,0,
3620,2,54,29,0,
3620,1,53,29,0,
3630,4,52,29,0,
3630,3,51,29,0,
3630,2,50,29,0,
3630,1,49,29,0,
3640,4,48,29,0,
3640,3,47,29,0,
3640,2,46,29,0,
3640,1,45,29,0,
3650,4,44,29,0,
3650,3,43,29,0,
3650,2,42,31,0,
3650,1,41,33,0,
3660,4,40,35,0,
3660,3,39,37,0,
3660,2,38,37,0,
3660,1,37,37,0,
3670,4,36,37,0,
3670,3,35,37,0,
3670,2,34,37,0,
3670,1,33,37,0,
3680,4,32,37,0,
3680,3,31,37,0,
3680,2,30,37,0,
3680,1,29,37,0,
3690,4,28,37,0,
3690,3,27,37,0,
3690,2,26,37,0,
3690,1,25,37,0,
3700,4,24,37,0,
3700,3,25,35,0,
3700,2,26,33,0,
3700,1,27,31,0,
3710,4,28,29,0,
3710,3,29,27,0,
3710,2,30,25,0,
3710,1,31,25,0,
3720,4,32,27,0,
3720,3,33,29,0,
3720,2,34,31,0,
3720,1,35,31,0,
3730,4,36,29,0,
3730,3,37,27,0,
3730,2,38,25,0,
3730,1,39,23,0,
3740,4,40,21,0,
3740,3,41,19,0,
3740,2,42,17,0,
3740,1,43,15,0,
3750,12,44,13,0,
3750,11,43,13,0,
3750,10,42,13,0,
3750,9,41,13,0,
3750,8,40,13,0,
3750,7,39,13,0,
3750,6,38,13,0,
3750,5,37,13,0,
3750,4,36,13,0,
3750,3,35,13,0,
3750,2,34,13,0,
3750,1,33,13,0,
3760,4,32,13,0,
3760,3,31,13,0,
3760,2,30,13,0,
3760,1,29,13,0,
3770,4,28,13,0,
3770,3,27,13,0,
3770,2,26,13,0,
3770,1,25,13,0,
3780,4,24,13,0,
3780,3,23,13,0,
3780,2,22,13,0,
3780,1,21,13,0,
3790,4,20,13,0,
3790,3,21,13,0,
3790,2,22,13,0,
3790,1,23,13,0,
3800,4,24,13,0,
3800,3,25,13,0,
3800,2,26,13,0,
3800,1,27,13,0,
3810,4,28,13,0,
3810,3,29,13,0,
3810,2,30,13,0,
3810,1,31,13,0,
3820,4,32,13,0,
3820,3,33,13,0,
3820,2,34,13,0,
3820,1,35,13,0,
3830,4,36,13,0,
3830,3,37,13,0,
3830,2,38,13,0,
3830,1,39,13,0,
3840,4,40,13,0,
3840,3,39,13,0,
3840,2,38,13,0,
3840,1,37,13,0,
3850,4,36,13,0,
3850,3,35,13,0,
3850,2,34,13,0,
3850,1,33,13,0,
3860,4,32,13,0,
3860,3,33,13,0,
3860,2,34,13,0,
3860,1,35,13,0,
3870,4,36,13,0,
3870,3,37,13,0,
3870,2,38,13,0,
3870,1,39,13,0,
3880,4,40,13,0,
3880,3,41,13,0,
3880,2,42,13,0,
3880,1,43,13,0,
3890,4,44,13,0,
3890,3,45,13,0,
3890,2,46,13,0,
3890,1,47,13,0,
3900,4,48,13,0,
3900,3,49,13,0,
3900,2,50,13,0,
3900,1,51,13,0,
3910,4,52,13,0,
3910,3,53,13,0,
3910,2,54,13,0,
3910,1,55,13,0,
3920,20,56,13,0,
3920,21,57,11,0,
3920,22,58,9,0,
3920,23,59,7,0,
3920,24,60,5,0,
3920,25,61,5,0,
3920,26,62,5,0,
3920,25,63,5,0,
3920,24,64,5,0,
3920,25,65,5,0,
3920,26,66,5,0,
3920,25,67,5,0,
3920,24,68,5,0,
3920,25,69,5,0,
3920,26,70,5,0,
3920,25,71,5,0,
3920,24,72,5,0,
3920,25,73,5,0,
3920,26,74,5,0,
3920,25,75,5,0,
3920,24,76,5,0,
3920,25,77,5,0,
3920,26,78,5,0,
3920,25,79,5,0,
3920,24,80,5,0,
3920,25,81,5,0,
3920,26,82,5,0,
3920,27,83,5,0,
3920,28,84,5,0,
3920,29,85,5,0,
3920,30,86,5,0,
3920,31,87,5,0,
3920,32,88,5,0,
3920,33,89,5,0,
3920,34,90,5,0,
3920,33,91,5,0,
3920,32,92,5,0,
3920,31,93,5,0,
3920,30,94,5,0,
3920,29,95,5,0,
3920,28,96,5,0,
3920,27,97,5,0,
3920,26,98,5,0,
3920,25,99,5,0,
3920,24,100,5,0,
3920,23,99,5,0,
3920,22,98,5,0,
3920,21,97,5,0,
3920,20,96,5,0,
3920,19,95,5,0,
3920,18,94,5,0,
3920,17,93,5,0,
3920,16,92,5,0,
3920,15,91,5,0,
3920,14,90,5,0,
3920,13,89,5,0,
3920,12,88,5,0,
3920,11,87,5,0,
3920,10,86,5,0,
3920,9,85,5,0,
3920,8,84,5,0,
3920,7,83,5,0,
3920,6,82,5,0,
3920,5,81,5,0,
3920,4,80,5,0,
3920,3,79,5,0,
3920,2,78,5,0,
3920,1,77,5,0,
3930,4,76,5,0,
3930,3,75,5,0,
3930,2,74,5,0,
3930,1,73,5,0,
3940,4,72,5,0,
3940,3,71,5,0,
3940,2,70,5,0,
3940,1,69,5,0,
3950,4,68,5,0,
3950,3,67,5,0,
3950,2,66,5,0,
3950,1,65,5,0,
3960,4,64,5,0,
3960,3,63,5,0,
3960,2,62,5,0,
3960,1,61,5,0,
3970,4,60,5,0,
3970,3,59,5,0,
3970,2,58,5,0,
3970,1,57,5,0,
3980,4,56,5,0,
3980,3,55,5,0,
3980,2,54,5,0,
3980,1,53,5,0,
3990,4,52,5,0,
3990,3,51,5,0,
3990,2,50,5,0,
3990,1,49,5,0,
4000,4,48,5,0,
4000,3,47,5,0,
4000,2,46,5,0,
4000,1,45,5,0,
4010,4,44,5,0,
4010,3,43,5,0,
4010,2,42,5,0,
4010,1,41,5,0,
4020,4,40,5,0,
4020,3,39,5,0,
4020,2,38,5,0,
4020,1,37,5,0,
4030,4,36,5,0,
4030,3,35,5,0,
4030,2,34,5,0,
4030,1,33,5,0,
4040,4,32,5,0,
4040,3,31,5,0,
4040,2,30,5,0,
4040,1,29,5,0,
4050,4,28,5,0,
4050,3,27,5,0,
4050,2,26,5,0,
4050,1,25,5,0,
4060,4,24,5,0,
4060,3,23,5,0,
4060,2,22,5,0,
4060,1,21,5,0,
4070,4,20,5,0,
4070,3,19,5,0,
4070,2,18,5,0,
4070,1,17,5,0,
4080,4,16,5,0,
4080,3,15,5,0,
4080,2,14,5,0,
4080,1,13,5,0,
4090,4,12,5,0,
4090,3,11,5,0,
4090,2,10,7,0,
4090,1,9,9,0,
4100,4,8,11,0,
4100,4,8,12,0,
4100,4,8,11,0,
4100,4,8,10,0,
4100,3,7,10,0,
4100,2,6,10,0,
4100,1,5,12,0,
4110,8,4,14,0,
4110,7,3,16,0,
4110,6,2,18,0,
4110,5,1,20,0,
4160,4,100,20,199,
4160,3,101,20,198,
4160,2,102,21,197,
4160,1,103,21,196,
4170,4,104,22,195,
4170,4,104,21,194,
4170,4,104,21,193,
4170,4,104,20,192,
4170,4,104,20,191,
4170,3,103,20,190,
4170,2,102,19,189,
4170,1,101,19,188,
4180,4,100,18,187,
4180,3,99,18,186,
4180,2,98,17,185,
4180,1,97,17,184,
4190,4,96,16,183,
4190,3,95,18,182,
4190,2,94,19,181,
4190,1,93,21,180,
4200,4,92,22,179,
4200,3,91,24,178,
4200,2,90,25,177,
4200,1,89,27,176,
4210,4,88,28,175,
4210,3,87,26,174,
4210,2,86,25,173,
4210,1,85,23,172,
4220,4,84,22,171,
4220,3,83,20,170,
4220,2,82,19,169,
4220,1,81,17,168,
4230,4,80,16,167,
4230,3,81,14,166,
4230,2,82,13,165,
4230,1,83,13,164,
4240,4,84,14,163,
4240,3,85,16,162,
4240,2,86,17,161,
4240,1,87,19,160,
4250,4,88,20,159,
4250,3,89,22,158,
4250,2,90,23,157,
4250,1,91,25,156,
4260,4,92,26,155,
4260,3,93,26,154,
4260,2,94,25,153,
4260,1,95,25,152,
4270,12,96,24,151,
4270,13,97,24,150,
4270,12,96,25,149,
4270,11,95,27,148,
4270,10,94,28,147,
4270,9,93,30,146,
4270,8,92,31,145,
4270,7,91,31,144,
4270,6,90,30,143,
4270,5,89,30,142,
4270,4,88,29,141,
4270,3,87,29,140,
4270,2,86,28,139,
4270,1,85,28,138,
4280,4,84,27,137,
4280,3,83,27,136,
4280,2,82,26,135,
4280,1,81,26,134,
4290,4,80,25,133,
4290,3,79,25,132,
4290,2,78,24,131,
4290,1,77,24,130,
4300,4,76,23,129,
4300,3,75,23,128,
4300,2,74,22,127,
4300,1,73,22,126,
4310,4,72,21,125,
4310,3,71,21,124,
4310,2,70,20,123,
4310,1,69,20,122,
4320,4,68,19,121,
4320,3,69,19,120,
4320,2,70,18,119,
4320,1,71,18,118,
4330,4,72,17,117,
4330,3,71,17,116,
4330,2,70,16,115,
4330,1,69,16,114,
4340,4,68,15,113,
4340,3,67,15,112,
4340,2,66,14,111,
4340,1,65,14,110,
4350,4,64,13,109,
4350,3,63,13,108,
4350,2,62,12,107,
4350,1,61,12,106,
4360,4,60,11,105,
4360,3,59,11,104,
4360,2,58,10,103,
4360,1,57,10,102,
4370,4,56,9,101,
4370,3,55,9,100,
4370,2,54,8,99,
4370,1,53,8,98,
4380,4,52,7,97,
4380,3,51,7,96,
4380,2,50,6,95,
4380,1,49,6,94,
4390,4,48,5,93,
4390,3,47,5,92,
4390,2,46,4,91,
4390,1,45,4,90,
4400,4,44,3,89,
4400,3,43,3,88,
4600,2,42,68,0,
4600,1,41,69,0,
4610,4,40,70,0,
4610,3,39,71,84,
4610,2,38,72,83,
4610,1,37,72,82,
4620,4,36,73,81,
4620,3,35,71,80,
4620,2,34,70,79,
4620,1,33,68,78,
4630,4,32,67,77,
4630,3,33,65,76,
4630,2,34,64,75,
4630,1,35,62,74,
4640,4,36,61,73,
4640,3,37,59,72,
4640,2,38,58,71,
4640,1,39,56,70,
4650,4,40,55,69,
4650,3,41,53,68,
4650,2,42,52,67,
4650,1,43,50,66,
4660,4,44,49,65,
4660,3,45,47,64,
4660,2,46,46,63,
4660,1,47,44,62,
4670,4,48,43,61,
4670,3,49,41,60,
4670,2,50,40,59,
4670,1,51,38,58,
4680,4,52,37,57,
4680,3,53,35,56,
4680,2,54,34,55,
4680,1,55,32,54,
4690,4,56,31,53,
4690,3,57,29,52,
4690,2,58,28,51,
4690,1,59,30,50,
4700,4,60,31,49,
4700,3,61,31,0,
4700,2,62,31,0,
4700,1,63,31,0,
4710,4,64,31,0,
4710,3,65,31,0,
4710,2,66,31,0,
4710,1,67,31,0,
4720,4,68,31,0,
4720,3,69,31,0,
4720,2,70,31,0,
4720,1,71,31,0,
4730,12,72,31,0,
4730,13,73,31,0,
4730,14,74,31,0,
4730,13,73,29,0,
4730,12,72,29,0,
4730,11,71,31,0,
4730,10,70,33,0,
4730,9,69,35,0,
4730,8,68,35,0,
4730,7,67,35,0,
4730,6,66,35,0,
4730,5,65,35,0,
4730,4,64,35,0,
4730,3,65,35,0,
4730,2,66,35,0,
4730,1,67,35,0,
4740,4,68,35,0,
4740,3,69,35,0,
4740,2,70,33,0,
4740,1,71,31,0,
4740,2,70,31,0,
4740,3,69,31,0,
4740,4,68,31,0,
4740,5,67,31,0,
4740,6,66,31,0,
4740,7,65,31,0,
4740,8,64,31,0,
4740,8,64,30,0,
4740,8,64,29,0,
4740,8,64,28,0,
4740,8,64,29,0,
4740,9,63,29,0,
4740,10,62,29,0,
4740,11,61,29,0,
4740,12,60,29,0,
4740,11,59,29,0,
4740,10,58,29,1,
4740,9,57,29,0,
4740,10,58,29,0,
4740,11,59,29,0,
4740,12,60,29,0,
4740,11,61,29,0,
4740,10,62,29,0,
4740,9,63,29,0,
4740,8,64,29,0,
4740,7,65,29,0,
4740,6,66,29,0,
4740,5,67,29,0,
4740,4,68,29,0,
4740,3,69,29,0,
4740,2,70,29,0,
4740,1,71,29,0,
4750,4,72,29,0,
4750,3,73,29,0,
4750,2,74,29,0,
4750,1,75,29,0,
4760,4,76,27,0,
4760,3,77,25,0,
4760,2,78,23,0,
4760,1,79,21,0,
4770,4,80,19,0,
4770,4,80,18,0,
4770,4,80,17,0,
4770,4,80,16,0,
4770,5,79,16,0,
4770,6,78,16,0,
4770,7,77,16,0,
4770,8,76,16,0,
4770,9,75,16,0,
4770,10,74,16,0,
4770,11,73,16,0,
4770,12,72,16,0,
4770,13,71,16,0,
4770,14,70,16,0,
4770,13,69,16,0,
4770,12,68,16,0,
4770,13,67,16,0,
4770,14,66,16,0,
4770,15,65,16,0,
4770,16,64,16,0,
4770,17,65,16,0,
4770,18,66,16,0,
4770,17,67,16,0,
4770,16,68,16,0,
4770,17,69,16,0,
4770,18,70,16,0,
4770,17,71,16,0,
4770,16,72,16,0,
4770,17,73,16,0,
4770,18,74,16,0,
4770,17,75,16,0,
4770,16,76,16,0,
4770,17,75,16,0,
4770,18,74,16,0,
4770,19,73,16,0,
4770,20,72,16,0,
4770,21,71,16,0,
4770,22,70,16,0,
4770,23,69,16,0,
4770,24,68,16,0,
4770,25,69,16,0,
4770,26,70,16,0,
4770,27,71,16,0,
4770,28,72,16,0,
4770,29,71,14,0,
4770,30,70,12,0,
4770,29,69,14,0,
4770,28,68,16,0,
4770,29,67,16,0,
4770,30,66,16,0,
4770,29,65,16,0,
4770,28,64,16,0,
4770,29,63,16,0,
4770,30,62,16,0,
4770,29,61,16,0,
4770,28,60,16,0,
4770,27,59,16,0,
4770,26,58,16,0,
4770,25,57,16,0,
4770,24,56,16,0,
4770,23,55,16,0,
4770,22,54,16,0,
4770,21,53,16,0,
4770,20,52,16,0,
4770,19,51,16,0,
4770,18,50,16,0,
4770,17,49,16,0,
4770,16,48,16,0,
4770,17,47,16,0,
4770,18,46,16,0,
4770,19,45,16,0,
4770,20,44,16,0,
4770,19,43,16,0,
4770,18,42,16,0,
4770,17,41,16,0,
4770,16,40,16,0,
4770,15,39,16,0,
4770,14,38,16,0,
4770,13,37,16,0,
4770,12,36,16,0,
4770,13,35,16,0,
4770,14,34,16,0,
4770,13,33,16,0,
4770,12,32,16,0,
4770,11,33,16,0,
4770,10,34,16,0,
4770,9,35,16,0,
4770,8,36,16,0,
4770,7,37,16,0,
4770,6,38,16,0,
4770,5,39,16,0,
4770,4,40,16,0,
4770,3,39,16,0,
4770,2,38,16,0,
4770,1,37,16,0,
4780,4,36,16,0,
4780,3,35,16,0,
4780,2,34,16,0,
4780,1,33,16,0,
4790,4,32,16,0,
4790,3,31,14,0,
4790,2,30,12,0,
4790,1,29,10,0,
4800,4,28,8,0,
4800,3,27,8,0,
4800,2,26,8,0,
4800,1,25,8,0,
4810,4,24,8,0,
4810,3,23,8,0,
4810,2,22,8,0,
4810,1,21,8,0,
4820,4,20,8,0,
4820,3,21,8,0,
4820,2,22,8,0,
4820,1,23,8,0,
4830,4,24,8,0,
4830,3,23,8,0,
4830,2,22,8,0,
4830,1,21,8,0,
4840,4,20,8,0,
4840,3,19,8,0,
4840,2,18,8,0,
4840,1,17,8,0,
4850,4,16,8,0,
4850,3,15,8,0,
4850,2,14,8,0,
4850,1,13,8,0,
4860,4,12,8,0,
4860,3,11,8,0,
4860,2,10,8,0,
4860,1,9,8,0,
4870,4,8,8,0,
4870,3,7,8,0,
4870,2,6,8,0,
4870,1,5,8,0,
4880,8,4,8,0,
4880,7,3,8,0,
4880,6,2,8,0,
4880,5,1,8,0,
4930,4,100,10,199,
4930,3,99,12,198,
4930,2,98,13,197,
4930,1,97,15,196,
4940,4,96,16,195,
4940,3,95,18,194,
4940,2,94,19,193,
4940,1,93,21,192,
4950,4,92,22,191,
4950,3,93,22,190,
4950,2,94,21,189,
4950,1,95,21,188,
4960,4,96,20,187,
4960,3,97,20,186,
4960,2,98,19,185,
4960,1,99,19,184,
4970,4,100,18,183,
4970,3,101,18,182,
4970,2,102,17,181,
4970,1,103,17,180,
4980,4,104,16,179,
4980,3,105,14,178,
4980,2,106,13,177,
4980,1,107,11,176,
4990,8,108,10,175,
4990,7,109,8,174,
4990,6,110,7,173,
4990,5,111,5,172,
4990,4,112,4,171,
4990,3,111,4,170,
4990,2,110,5,169,
4990,1,109,5,168,
5000,4,108,6,167,
5000,3,107,6,166,
5000,2,106,7,165,
5000,1,105,7,164,
5010,4,104,8,163,
5010,3,103,10,162,
5010,2,102,11,161,
5010,1,101,13,160,
5020,4,100,14,159,
5020,3,99,16,158,
5020,2,98,17,157,
5020,1,97,19,156,
5030,4,96,18,155,
5030,3,97,16,154,
5030,2,98,15,153,
5030,1,99,13,152,
5040,4,100,12,151,
5040,3,101,14,150,
5040,2,102,15,149,
5040,1,103,17,148,
5050,4,104,18,147,
5050,3,105,20,146,
5050,2,106,21,145,
5050,1,107,23,144,
5060,4,108,24,143,
5060,3,109,26,142,
5060,2,110,27,141,
5060,1,111,29,140,
5070,4,112,30,139,
5070,3,113,32,138,
5070,2,114,33,137,
5070,1,115,35,136,
5080,4,116,36,135,
5080,3,117,38,134,
5080,2,118,39,133,
5080,1,119,41,132,
5090,4,120,42,131,
5090,3,121,44,130,
5090,2,122,45,129,
5090,1,123,47,128,
5100,4,124,46,127,
5100,3,125,46,126,
5100,2,126,45,125,
5100,1,127,45,124,
5110,4,128,44,123,
5110,3,129,44,122,
5110,2,130,43,121,
5110,1,131,43,120,
5120,28,132,42,119,
5120,29,133,42,118,
5120,30,134,41,117,
5120,31,135,41,116,
5120,32,136,40,115,
5120,31,137,42,114,
5120,30,138,43,113,
5120,29,139,45,112,
5120,28,140,46,111,
5120,27,141,48,110,
5120,26,142,49,109,
5120,25,143,51,108,
5120,24,144,52,107,
5120,23,145,54,106,
5120,22,146,55,105,
5120,21,147,57,104,
5120,20,148,58,103,
5120,19,147,60,102,
5120,18,146,61,101,
5120,17,145,63,100,
5120,16,144,62,99,
5120,15,143,60,98,
5120,14,142,59,97,
5120,13,141,57,96,
5120,12,140,56,95,
5120,11,139,56,94,
5120,10,138,55,93,
5120,9,137,55,92,
5120,8,136,54,91,
5120,7,135,54,90,
5120,6,134,53,89,
5120,5,133,53,88,
5120,4,132,52,87,
5120,3,133,54,86,
5120,2,134,55,85,
5120,1,135,57,84,
5130,4,136,58,83,
5130,3,137,60,82,
5130,2,138,61,81,
5130,1,139,63,80,
5140,4,140,64,79,
5140,3,141,66,78,
5140,2,142,67,77,
5140,1,143,69,76,
5150,4,144,70,75,
5150,3,145,72,74,
5150,2,146,73,73,
5150,1,147,75,72,
5160,4,148,76,71,
5160,3,149,31,70,
5160,2,150,30,69,
5160,1,151,28,68,
5170,4,152,27,67,
5170,3,153,25,66,
5170,2,154,24,65,
5170,1,155,22,64,
5180,4,156,21,63,
5180,3,157,21,62,
5180,2,158,22,61,
5180,1,159,22,60,
5190,4,160,23,59,
5190,3,161,23,58,
