920,2,34,28,17,1,
920,1,35,26,16,1,
930,4,36,25,15,1,
930,3,37,23,14,1,
930,2,38,22,13,1,
930,1,39,20,12,1,
940,4,40,19,11,1,
940,3,41,17,10,1,
940,2,42,16,9,1,
940,1,43,14,8,1,
950,4,44,13,7,-1,
950,5,43,13,6,-1,
950,6,42,14,5,-1,
950,7,41,16,4,-1,
950,8,40,17,3,-1,
950,9,39,19,2,-1,
950,10,38,20,1,-1,
950,11,37,22,0,-1,
950,12,36,24,0,1,
950,11,35,26,0,1,
950,10,34,28,0,1,
950,9,33,30,0,1,
950,8,32,32,0,1,
950,7,31,34,0,1,
950,6,30,36,0,1,
950,5,29,38,0,1,
950,4,28,40,0,1,
950,3,29,42,0,1,
950,2,30,44,0,1,
950,1,31,46,0,1,
960,4,32,48,0,1,
960,3,33,50,0,1,
960,2,34,52,0,1,
960,1,35,54,0,1,
970,4,36,56,0,1,
970,3,37,58,0,1,
970,2,38,60,0,1,
970,1,39,62,0,1,
980,4,40,60,0,1,
980,3,41,58,0,1,
980,2,42,56,0,1,
980,1,43,54,0,1,
990,4,44,52,0,1,
990,3,45,50,0,1,
990,2,46,48,0,1,
990,1,47,46,0,1,
1000,4,48,44,0,1,
1000,3,49,42,0,1,
1000,2,50,40,0,1,
1000,1,51,38,0,1,
1010,4,52,36,0,1,
1010,3,53,38,0,1,
1010,2,54,40,0,1,
1010,1,55,42,0,1,
1020,4,56,44,0,1,
1020,3,57,44,0,1,
1020,2,58,44,0,1,
1020,1,59,44,0,1,
1030,4,60,44,0,1,
1030,3,61,44,0,1,
1030,2,62,44,0,1,
1030,1,63,44,0,1,
1040,4,64,44,0,1,
1040,3,65,44,0,1,
1040,2,66,44,0,1,
1040,1,67,44,0,1,
1050,4,68,44,0,1,
1050,3,67,44,0,1,
1050,2,66,44,0,1,
1050,1,65,44,0,1,
1060,4,64,44,0,1,
1060,3,63,44,0,1,
1060,2,62,44,0,1,
1060,1,61,44,0,1,
1070,4,60,44,0,1,
1070,3,59,44,0,1,
1070,2,58,44,0,1,
1070,1,57,44,0,1,
1080,4,56,44,0,1,
1080,3,55,44,0,1,
1080,2,54,44,0,1,
1080,1,53,44,0,1,
1090,4,52,44,0,1,
1090,3,51,44,0,1,
1090,2,50,44,0,1,
1090,1,49,44,0,1,
1100,24,48,44,0,1,
1100,23,47,44,0,1,
1100,22,46,44,0,1,
1100,21,45,44,0,1,
1100,20,44,44,0,1,
1100,19,43,42,0,1,
1100,18,42,40,0,1,
1100,17,41,38,0,1,
1100,16,40,36,0,1,
1100,15,39,34,0,1,
1100,14,38,32,0,1,
1100,13,37,30,0,1,
1100,12,36,28,0,1,
1100,11,35,26,0,1,
1100,10,34,24,0,1,
1100,9,33,22,0,1,
1100,8,32,20,0,1,
1100,7,31,18,0,1,
1100,6,30,16,0,1,
1100,5,29,14,0,1,
1100,4,28,12,0,1,
1100,3,29,12,0,1,
1100,2,30,12,0,1,
1100,1,31,12,0,1,
1110,4,32,12,0,1,
1110,3,31,12,0,1,
1110,2,30,12,0,1,
1110,1,29,12,0,1,
1120,4,28,12,0,1,
1120,3,27,12,0,1,
1120,2,26,12,0,1,
1120,1,25,12,0,1,
1130,4,24,12,0,1,
1130,3,23,14,0,1,
1130,2,22,16,0,1,
1130,1,21,18,0,1,
1140,4,20,20,0,1,
1140,3,19,22,0,1,
1140,2,18,24,0,1,
1140,1,17,26,0,1,
1150,4,16,28,0,1,
1150,3,15,30,0,1,
1150,2,14,32,0,1,
1150,1,13,30,0,1,
1160,4,12,28,0,1,
1160,3,11,28,0,1,
1160,2,10,28,0,1,
1160,1,9,28,0,1,
1170,4,8,28,0,1,
1170,3,7,28,0,1,
1170,2,6,28,0,1,
1170,1,5,28,0,1,
1180,8,4,28,0,1,
1180,7,3,28,0,1,
1180,6,2,28,0,1,
1180,5,1,28,0,1,
1230,4,89,26,199,1,
1230,3,88,24,198,1,
1230,2,87,23,197,1,
1230,1,86,21,196,1,
1240,4,85,20,195,1,
1240,3,84,18,194,1,
1240,2,83,17,193,1,
1240,1,82,15,192,1,
1250,4,81,14,191,1,
1250,3,80,12,190,1,
1250,2,79,11,189,1,
1250,1,78,9,188,1,
1260,32,77,8,187,1,
1260,31,76,6,186,1,
1260,30,75,5,185,1,
1260,29,74,3,184,1,
1460,28,73,18,183,-1,
1460,27,74,18,182,-1,
1460,26,75,17,181,-1,
1460,25,76,17,180,-1,
1460,24,77,16,179,-1,
1460,23,78,16,178,-1,
1460,22,79,15,177,-1,
1460,21,80,15,176,-1,
1460,20,81,14,175,-1,
1460,19,82,14,174,-1,
1460,18,83,13,173,-1,
1460,17,84,13,172,-1,
1460,16,85,12,171,-1,
1460,15,86,14,170,-1,
1460,14,86,15,169,-1,
1460,13,85,17,168,-1,
1460,12,84,18,167,-1,
1460,11,83,20,166,-1,
1460,10,82,21,165,-1,
1460,9,81,23,164,-1,
1460,8,80,24,163,-1,
1460,7,79,24,162,-1,
1460,6,78,23,161,-1,
1460,5,77,23,160,-1,
1460,4,76,22,159,-1,
1460,3,77,24,158,-1,
1460,2,78,25,157,-1,
1460,1,79,27,156,-1,
1470,4,80,28,155,-1,
1470,3,81,30,154,-1,
1470,2,82,31,153,-1,
1470,1,83,33,152,-1,
1480,4,84,34,151,-1,
1480,3,85,36,150,-1,
1480,2,86,37,149,-1,
1480,1,87,39,148,-1,
1490,4,88,40,147,-1,
1490,3,87,42,146,-1,
1490,2,86,43,145,1,
1490,1,85,45,144,1,
1500,4,84,46,143,1,
1500,3,83,48,142,1,
1500,2,82,47,141,1,
1500,1,81,45,140,1,
1510,4,80,44,139,1,
1510,3,79,42,138,1,
1510,2,78,41,137,1,
1510,1,77,39,136,1,
1520,4,76,38,135,1,
1520,3,75,36,134,1,
1520,2,74,35,133,1,
1520,1,73,33,132,1,
1530,4,72,32,131,1,
1530,3,71,32,130,1,
1530,2,70,31,129,1,
1530,1,69,31,128,1,
1540,4,68,30,127,1,
1540,3,67,30,126,1,
1540,2,66,29,125,1,
1540,1,65,29,124,1,
1550,4,64,28,123,1,
1550,3,63,28,122,1,
1550,2,62,27,121,1,
1550,1,61,27,120,1,
1560,4,60,26,119,1,
1560,3,59,26,118,1,
1560,2,58,25,117,1,
1560,1,57,25,116,1,
1570,4,56,24,115,1,
1570,3,55,24,114,1,
1570,2,54,23,113,1,
1570,1,53,23,112,1,
1580,4,52,22,111,1,
1580,3,51,22,110,1,
1580,2,50,21,109,1,
1580,1,49,21,108,1,
1590,4,48,20,107,1,
1590,3,47,20,106,1,
1590,2,46,19,105,1,
1590,1,45,19,104,1,
1600,4,44,18,103,1,
1600,3,43,18,102,1,
1600,2,42,17,101,1,
1600,1,41,17,100,1,
1610,4,40,16,99,1,
1610,3,41,18,98,1,
1610,2,42,19,97,1,
1610,1,43,21,96,1,
1620,4,44,22,95,1,
1620,3,45,24,94,1,
1620,2,46,25,0,1,
1620,1,47,23,0,1,
1630,4,48,21,0,1,
1630,3,49,19,0,1,
1630,2,50,17,0,1,
1630,1,51,15,0,1,
1640,4,52,13,0,-1,
1640,5,51,13,0,-1,
1640,6,50,13,0,-1,
1640,7,49,13,0,-1,
1640,8,48,13,0,-1,
1640,9,47,13,0,-1,
1640,10,46,13,0,1,
1640,9,45,13,0,1,
1640,8,44,13,0,1,
1640,7,43,13,0,1,
1640,6,42,13,0,1,
1640,5,41,13,0,1,
1640,4,40,13,0,1,
1640,3,39,13,0,1,
1640,2,38,13,0,1,
1640,1,37,13,0,1,
1650,4,36,13,0,1,
1650,3,35,13,0,1,
1650,2,34,13,0,1,
1650,1,33,13,0,1,
1660,4,32,13,0,1,
1660,3,31,13,0,1,
1660,2,30,13,0,1,
1660,1,29,13,0,1,
1670,4,28,13,0,1,
1670,3,29,13,0,1,
1670,2,30,13,0,1,
1670,1,31,13,0,1,
1680,4,32,13,0,1,
1680,3,31,13,0,1,
1680,2,30,13,0,1,
1680,1,29,11,56,1,
1690,4,28,10,55,1,
1690,3,27,8,54,1,
1690,2,26,7,53,1,
1690,1,25,5,52,1,
1700,4,24,4,51,1,
2100,3,23,13,0,-1,
2100,2,22,13,0,-1,
2100,1,21,13,0,-1,
2110,4,20,13,0,-1,
2110,3,19,13,0,-1,
2110,2,18,13,0,-1,
2110,1,17,13,0,-1,
2120,4,16,12,43,-1,
2120,3,15,12,42,-1,
2120,2,14,11,41,-1,
2120,1,13,11,40,-1,
2130,4,12,10,39,-1,
2130,3,11,10,38,-1,
2130,2,10,9,37,-1,
2130,1,9,9,36,-1,
2140,4,8,8,35,-1,
2140,3,7,8,34,-1,
2140,2,6,7,33,-1,
2140,1,5,7,32,-1,
2150,8,4,6,31,-1,
2150,7,3,6,30,-1,
2150,6,2,5,29,-1,
2150,5,1,5,28,-1,
2200,4,116,3,199,-1,
2400,3,115,17,198,-1,
2400,2,114,18,197,-1,
2400,1,113,20,196,-1,
2410,4,112,21,195,-1,
2410,3,111,23,194,-1,
2410,2,110,24,193,-1,
2410,1,109,26,192,-1,
2420,4,108,27,191,-1,
2420,3,107,29,190,-1,
2420,2,106,30,189,-1,
2420,1,105,32,188,-1,
2430,4,104,31,187,-1,
2430,3,103,29,186,-1,
2430,2,102,28,185,-1,
2430,1,101,26,184,-1,
2440,4,100,25,183,-1,
2440,3,101,23,182,-1,
2440,2,102,22,181,-1,
2440,1,103,20,180,-1,
2450,4,104,19,179,-1,
2450,3,105,17,178,-1,
2450,2,106,16,177,-1,
2450,1,107,14,176,-1,
2460,8,108,13,175,-1,
2460,7,109,11,174,-1,
2460,6,110,10,173,-1,
2460,5,111,8,172,-1,
2460,4,112,7,171,-1,
2460,5,113,5,170,-1,
2460,6,114,4,169,-1,
2860,7,115,46,0,-1,
2860,8,116,46,0,-1,
2860,9,117,46,0,-1,
2860,10,118,46,0,-1,
2860,11,119,46,0,-1,
2860,12,120,46,0,-1,
2860,11,119,44,0,-1,
2860,10,118,42,0,-1,
2860,9,117,40,0,-1,
2860,8,116,38,0,-1,
2860,7,115,36,0,-1,
2860,6,114,34,0,-1,
2860,5,113,32,0,-1,
2860,4,112,30,0,-1,
2860,3,113,28,0,-1,
2860,2,114,26,0,-1,
2860,1,115,24,0,-1,
2870,4,116,22,0,-1,
2870,5,115,22,0,-1,
2870,6,114,22,0,-1,
2870,7,113,22,0,-1,
2870,8,112,22,0,-1,
2870,9,113,22,0,-1,
2870,10,114,22,0,-1,
2870,11,115,22,0,-1,
2870,12,116,22,0,-1,
2870,13,117,22,0,-1,
2870,14,118,22,0,-1,
2870,15,119,22,0,-1,
2870,16,120,22,0,-1,
2870,17,121,22,0,-1,
2870,18,122,22,0,-1,
2870,19,123,22,0,-1,
2870,20,124,22,0,-1,
2870,21,125,22,0,-1,
2870,22,126,22,0,-1,
2870,23,127,22,0,-1,
2870,24,128,22,0,-1,
2870,25,129,22,0,-1,
2870,26,130,22,0,-1,
2870,27,131,22,0,-1,
2870,28,132,22,0,-1,
2870,29,131,22,0,-1,
2870,30,130,22,0,-1,
2870,31,129,22,0,-1,
2870,32,128,22,0,-1,
2870,31,127,22,0,-1,
2870,30,126,22,0,-1,
2870,29,125,22,0,-1,
2870,28,124,22,0,-1,
2870,27,123,22,0,-1,
2870,26,122,22,0,-1,
2870,25,121,22,0,-1,
2870,24,120,22,0,-1,
2870,23,119,22,0,-1,
2870,22,118,22,0,1,
2870,21,117,22,0,1,
2870,20,116,22,0,1,
2870,19,115,22,0,1,
2870,18,114,22,0,1,
2870,17,113,22,0,1,
2870,16,112,22,0,1,
2870,15,111,22,0,1,
2870,14,110,22,0,1,
2870,13,109,22,0,1,
2870,12,108,22,0,1,
2870,11,107,20,0,1,
2870,10,106,18,0,1,
2870,9,105,16,0,1,
2870,8,104,14,0,1,
2870,7,103,12,0,1,
2870,6,102,10,0,1,
2870,5,101,8,0,1,
2870,4,100,6,0,1,
2870,3,99,6,0,1,
2870,2,98,6,0,1,
2870,1,97,6,0,1,
2880,4,96,6,0,1,
2880,3,95,6,0,1,
2880,2,94,6,0,1,
2880,1,93,6,0,1,
2890,4,92,6,0,1,
2890,3,91,6,0,1,
2890,2,90,6,0,1,
2890,1,89,6,0,1,
2900,4,88,6,0,1,
2900,3,87,6,0,1,
2900,2,86,6,0,1,
2900,1,85,6,0,1,
2910,4,84,6,0,1,
2910,3,83,6,0,1,
2910,2,82,6,0,1,
2910,1,81,6,0,1,
2920,4,80,6,0,1,
2920,3,79,6,0,1,
2920,2,78,6,0,1,
2920,1,77,6,0,1,
2930,4,76,6,0,1,
2930,3,75,6,0,1,
2930,2,74,6,0,1,
2930,1,73,6,0,1,
2940,4,72,6,0,1,
2940,3,71,6,0,1,
2940,2,70,6,0,1,
2940,1,69,6,0,1,
2950,4,68,6,0,1,
2950,3,67,6,0,1,
2950,2,66,6,0,1,
2950,1,65,6,0,1,
2960,4,64,6,0,1,
2960,3,63,6,0,1,
2960,2,62,6,0,1,
2960,1,61,6,0,1,
2970,4,60,6,0,1,
2970,3,59,6,0,1,
2970,2,58,6,0,1,
2970,1,57,6,0,1,
2980,4,56,6,0,1,
2980,3,55,6,0,1,
2980,2,54,6,0,1,
2980,1,53,6,0,1,
2990,4,52,6,0,1,
2990,3,51,6,0,1,
